domainid,siteid,plotid,subplotid,nestedsubplotid,tagid,individualid,plantstatus,stemdiameter,measurementheight,vdapexheight,vdbaseheight,vdapexbreakheight,vdbasebreakheight,basecrownheight,maxcrowndiameter,ninetycrowndiameter,breakdiameter,canopyposition,shape,basalstemdiameter,basalstemdiametermeasurementheight,maxbasecrowndiameter,ninetybasecrowndiameter,remarks,recordedby,measuredby
D08,TALL,TALL_042,23,4,11470,NEON.PLA.D08.TALL.11470,1,,,1.1,0,,,0.3,1.1,0.4,,,ellipsoid or sphere,1.3,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,1410,NEON.PLA.D08.TALL.01410,1,5.3,130,3.1,-1.9,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,11468,NEON.PLA.D08.TALL.11468,1,,,1.5,0,,,,1.3,0.9,,,cylinder,1.2,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,1440,NEON.PLA.D08.TALL.01440,16,,,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,1441,NEON.PLA.D08.TALL.01441,2,,,1.9,0,,,,1.5,0.8,,,cylinder,1.4,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,,3390,NEON.PLA.D08.TALL.03390,1,12.3,130,8,-1.1,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,1444,NEON.PLA.D08.TALL.01444,2,,,1.6,0,,,0.9,0.4,0.2,,,ellipsoid or sphere,1.4,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,1442,NEON.PLA.D08.TALL.01442,2,,,1.5,0,,,,,,,,,1.8,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,1384,NEON.PLA.D08.TALL.01384,2,,,1.4,0,,,,,,,,,1.8,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,1422,NEON.PLA.D08.TALL.01422,1,,,1.3,0,,,0.6,1.2,1.1,,,ellipsoid or sphere,1.4,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,11471,NEON.PLA.D08.TALL.11471,2,,,2,0,,,,1,0.8,,,cylinder,2,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,1423,NEON.PLA.D08.TALL.01423,16,,,1.4,0,,,0.6,0.4,0.3,,,ellipsoid or sphere,1.1,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,11110,NEON.PLA.D08.TALL.11110,8,,,,,,,,,,,,,,,,,Out of nested,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,11472,NEON.PLA.D08.TALL.11472,1,,,0.9,0,,,,1.2,0.8,,,cylinder,1,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,1443,NEON.PLA.D08.TALL.01443,2,,,1,0,,,0.6,1.1,1.1,,,ellipsoid or sphere,1.4,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,11473,NEON.PLA.D08.TALL.11473,2,,,1.1,0,,,0.5,1,0.6,,,ellipsoid or sphere,2,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,1434,NEON.PLA.D08.TALL.01434,16,,,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,1,2316,NEON.PLA.D08.TALL.02316,2,,,1.5,0,,,,2.9,0.6,,,oblate half-sphere,1.8,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,11474,NEON.PLA.D08.TALL.11474,1,,,1,0,,,,2,0.6,,,half-sphere,1.2,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,11475,NEON.PLA.D08.TALL.11475,1,,,0.8,0,,,,0.6,0.4,,,cylinder,1.1,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,11109,NEON.PLA.D08.TALL.11109,2,1.2,130,1.7,0,,,0.5,1.6,1,,,ellipsoid or sphere,2,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,11476,NEON.PLA.D08.TALL.11476,1,,,0.9,0,,,,0.5,0.4,,,cylinder,1.1,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,,3245,NEON.PLA.D08.TALL.03245,1,18.2,130,15.3,-1.7,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,,3244,NEON.PLA.D08.TALL.03244,1,31.3,130,17.5,-1.4,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,,3243,NEON.PLA.D08.TALL.03243,10,13.5,130,0.7,-1.4,0.7,-1.4,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,,3242,NEON.PLA.D08.TALL.03242,1,31.2,130,16.8,-2.4,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,,11118,NEON.PLA.D08.TALL.11118,6,19.9,130,12.3,-2,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,,3241,NEON.PLA.D08.TALL.03241,1,34.8,130,21,-2.3,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,,3240,NEON.PLA.D08.TALL.03240,1,32.9,130,20.3,-0.8,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,,3237,NEON.PLA.D08.TALL.03237,1,32.4,130,16.1,-4,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,3,712,NEON.PLA.D08.TALL.00712,8,1.5,130,2.5,0,,,,,,,,,,,,,Out of plot,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,3,11347,NEON.PLA.D08.TALL.11347,10,5.2,130,2.4,0,1.7,0,,,,3.4,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,3,11197,NEON.PLA.D08.TALL.11197,1,,,1.4,0,,,,,,,,,1.5,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,3,710,NEON.PLA.D08.TALL.00710,2,2,130,2.4,0,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,3,11477,NEON.PLA.D08.TALL.11477,1,2,130,2.7,0,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,3,3387,NEON.PLA.D08.TALL.03387,1,2.8,130,2,0,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,3,3389,NEON.PLA.D08.TALL.03389,1,,,1.5,0,,,,,,,,,2.2,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,3,11478,NEON.PLA.D08.TALL.11478,1,,,1.1,0,,,,,,,,,1,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,3,11200,NEON.PLA.D08.TALL.11200,1,,,1.3,0,,,,,,,,,1.7,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,3,11479,NEON.PLA.D08.TALL.11479,1,,,2.1,0,,,,,,,,,1.5,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,3,11480,NEON.PLA.D08.TALL.11480,1,,,1.8,0,,,,,,,,,1.1,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,3,11481,NEON.PLA.D08.TALL.11481,1,,,0.8,0,,,,,,,,,1.2,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,3,11482,NEON.PLA.D08.TALL.11482,1,,,1.3,0,,,,,,,,,1,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,3,11483,NEON.PLA.D08.TALL.11483,1,,,2.3,0,,,,,,,,,1.5,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,,3236,NEON.PLA.D08.TALL.03236,1,14.6,130,3.3,-1.3,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,,3238,NEON.PLA.D08.TALL.03238,1,15.2,130,10.9,-2.3,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,,3233,NEON.PLA.D08.TALL.03233,1,19.9,130,13.3,-2.4,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,,3231,NEON.PLA.D08.TALL.03231,1,39.3,130,16.4,-1.3,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,1,11126,NEON.PLA.D08.TALL.11126,2,29.1,130,14,-1.9,,,,,,,,,,,,,Check if in plot,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,1,702,NEON.PLA.D08.TALL.00702,1,8.3,130,5,-2,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,1,11124,NEON.PLA.D08.TALL.11124,1,20.9,130,11.7,-1.5,,,,,,,,,,,,,Outside plot - check if inside,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,1,11111,NEON.PLA.D08.TALL.11111,1,1.5,130,2.5,0,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,1,11114,NEON.PLA.D08.TALL.11114,1,1.3,130,2.3,0,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,1,11484,NEON.PLA.D08.TALL.11484,1,,,1.8,0,,,,,,,,,1.5,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,1,11485,NEON.PLA.D08.TALL.11485,1,,,1.1,0,,,,,,,,,1.6,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,1,11112,NEON.PLA.D08.TALL.11112,1,1.7,130,3.2,0,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,1,11113,NEON.PLA.D08.TALL.11113,1,,,1.5,0,,,,,,,,,1.5,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,1,11486,NEON.PLA.D08.TALL.11486,1,1.9,130,3,0,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,1,705,NEON.PLA.D08.TALL.00705,16,,,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,1,11487,NEON.PLA.D08.TALL.11487,1,,,1.2,0,,,,,,,,,1.3,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,1,3384,NEON.PLA.D08.TALL.03384,16,,,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,2,798,NEON.PLA.D08.TALL.00798,15,,,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,1421,NEON.PLA.D08.TALL.01421,15,,,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,2,3366,NEON.PLA.D08.TALL.03366,15,,,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,1,704,NEON.PLA.D08.TALL.00704,15,,,,,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,11469,NEON.PLA.D08.TALL.11469,1,,,1.4,0,,,,1.4,0.4,,,cylinder,1.3,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,1384,NEON.PLA.D08.TALL.01384,1,,,1.4,0,,,,,,,,,1.3,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,1410,NEON.PLA.D08.TALL.01410,1,2.5,130,3.1,-1.9,,,,,,,,,,,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,1443,NEON.PLA.D08.TALL.01443,1,,,1,0,,,0.6,1.1,1.1,,,ellipsoid or sphere,1.8,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,1,2316,NEON.PLA.D08.TALL.02316,2,,,1.5,0,,,,2.9,0.6,,,oblate half-sphere,1.4,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,1,2316,NEON.PLA.D08.TALL.02316,1,,,1.5,0,,,,2.9,0.6,,,oblate half-sphere,1.4,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,1,2316,NEON.PLA.D08.TALL.02316,1,,,1.5,0,,,,2.9,0.6,,,oblate half-sphere,1.3,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,11473,NEON.PLA.D08.TALL.11473,1,,,1.1,0,,,0.5,1,0.6,,,ellipsoid or sphere,1.3,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,11474,NEON.PLA.D08.TALL.11474,1,,,1,0,,,,2,0.6,,,half-sphere,1,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,3,11480,NEON.PLA.D08.TALL.11480,2,,,1.8,0,,,,,,,,,1.1,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,3378,NEON.PLA.D08.TALL.03378,2,,,1.6,0,,,,1,0.4,,,cylinder,1.8,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,39,1,11488,NEON.PLA.D08.TALL.11488,1,,,2,0,,,,,,,,,2,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,1441,NEON.PLA.D08.TALL.01441,1,,,1.9,0,,,,1.5,0.8,,,cylinder,1.1,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_042,23,4,1422,NEON.PLA.D08.TALL.01422,1,,,1.3,0,,,0.6,1.2,1.1,,,ellipsoid or sphere,1.1,10,,,,iahmed@battelleecology.org,Elamb@battelleecology.org
D08,TALL,TALL_050,21,1,1741,NEON.PLA.D08.TALL.01741,2,,,1,0,,,,,,,,,1.5,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,1741,NEON.PLA.D08.TALL.01741,1,,,1,0,,,,,,,,,1.1,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,1741,NEON.PLA.D08.TALL.01741,1,,,1,0,,,,,,,,,1.1,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,1740,NEON.PLA.D08.TALL.01740,2,,,1.1,0,,,,0.9,0.6,,,cylinder,1.5,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,1750,NEON.PLA.D08.TALL.01750,2,,,0.6,0,,,,1.5,0.8,,,half-sphere,1.1,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,1750,NEON.PLA.D08.TALL.01750,1,,,0.6,0,,,,1.5,0.8,,,half-sphere,1.1,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,1749,NEON.PLA.D08.TALL.01749,16,,,,,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,12451,NEON.PLA.D08.TALL.12451,2,,,1,0,,,,1.2,0.6,,,cylinder,1.3,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,13001,NEON.PLA.D08.TALL.13001,1,,,1.1,0,,,,0.8,0.8,,,cylinder,1.1,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,13002,NEON.PLA.D08.TALL.13002,1,,,1,0,,,,0.7,0.6,,,cylinder,1,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,1742,NEON.PLA.D08.TALL.01742,2,,,1.1,0,,,,1.6,0,,,half-sphere,1.3,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,1742,NEON.PLA.D08.TALL.01742,1,,,1.1,0,,,,1.6,0,,,half-sphere,1.3,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,1751,NEON.PLA.D08.TALL.01751,2,,,0.8,0,,,,0.8,0.5,,,cylinder,1.1,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,12448,NEON.PLA.D08.TALL.12448,16,,,,,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,12447,NEON.PLA.D08.TALL.12447,1,,,1.2,0,,,,1.1,0.7,,,cylinder,1.4,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,12447,NEON.PLA.D08.TALL.12447,1,,,1.2,0,,,,1.1,0.7,,,cylinder,1,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,12446,NEON.PLA.D08.TALL.12446,2,,,1.7,0,,,,1.3,0.8,,,cylinder,1.5,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,12446,NEON.PLA.D08.TALL.12446,1,,,1.7,0,,,,1.3,0.8,,,cylinder,1.2,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,1744,NEON.PLA.D08.TALL.01744,16,,,,,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,1743,NEON.PLA.D08.TALL.01743,2,,,1.8,0,,,,1.4,1,,,cylinder,1.8,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,1743,NEON.PLA.D08.TALL.01743,1,,,1.8,0,,,,1.4,1,,,cylinder,1.2,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,12450,NEON.PLA.D08.TALL.12450,1,,,1.3,0,,,,1.6,0.6,,,cylinder,1.4,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,12449,NEON.PLA.D08.TALL.12449,16,,,,,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,1748,NEON.PLA.D08.TALL.01748,8,,,,,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,1732,NEON.PLA.D08.TALL.01732,2,2.1,130,2.9,0,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,1732,NEON.PLA.D08.TALL.01732,1,1,130,2.9,0,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,12455,NEON.PLA.D08.TALL.12455,8,,,,,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,12454,NEON.PLA.D08.TALL.12454,1,1.4,130,2,0,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,1,1745,NEON.PLA.D08.TALL.01745,16,,,,,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,,2106,NEON.PLA.D08.TALL.02106,1,38.8,130,20.1,-2,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,,2107,NEON.PLA.D08.TALL.02107,1,19.8,130,11.9,-2.2,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,,2108,NEON.PLA.D08.TALL.02108,1,54.9,130,23.6,-2.5,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,,2118,NEON.PLA.D08.TALL.02118,1,40.1,130,24.1,-2,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,3,13003,NEON.PLA.D08.TALL.13003,1,11.4,130,8.3,-2.4,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,,2117,NEON.PLA.D08.TALL.02117,1,43.7,130,22,-1.8,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,,2109,NEON.PLA.D08.TALL.02109,1,38,130,19.9,-2.1,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,,2110,NEON.PLA.D08.TALL.02110,1,34.9,130,20.9,-1.3,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,,2116,NEON.PLA.D08.TALL.02116,1,29.4,130,19.8,-1.6,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,,2114,NEON.PLA.D08.TALL.02114,1,29.6,130,19.8,-2.1,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,,2145,NEON.PLA.D08.TALL.02145,1,33.4,130,16.9,-2.3,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,,2146,NEON.PLA.D08.TALL.02146,2,13.3,130,2.9,0,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,,2149,NEON.PLA.D08.TALL.02149,1,19.6,130,18.1,-1.4,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,,2150,NEON.PLA.D08.TALL.02150,1,16,130,17.5,-1.1,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,,2113,NEON.PLA.D08.TALL.02113,1,43,130,21.4,-2.3,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,,2140,NEON.PLA.D08.TALL.02140,16,,,,,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,4,1708,NEON.PLA.D08.TALL.01708,2,,,,,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,4,1709,NEON.PLA.D08.TALL.01709,2,,,1,0,,,,1.2,1.2,,,half-sphere,1.3,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,4,1709,NEON.PLA.D08.TALL.01709,1,,,1,0,,,,1.2,1.2,,,half-sphere,1.1,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,4,11209,NEON.PLA.D08.TALL.11209,1,,,0.7,0,,,,,,,,,1.2,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,4,1711,NEON.PLA.D08.TALL.01711,2,,,0.9,0,,,,,,,,,1.1,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,4,13004,NEON.PLA.D08.TALL.13004,1,,,0.9,0,,,,,,,,,1.3,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,4,12456,NEON.PLA.D08.TALL.12456,1,,,1,0,,,,,,,,,1.1,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,4,1723,NEON.PLA.D08.TALL.01723,16,,,,,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,4,1724,NEON.PLA.D08.TALL.01724,2,,,1.2,0,,,,0.7,0.6,,,cylinder,1.1,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,4,1726,NEON.PLA.D08.TALL.01726,2,,,0.9,0,,,,1.2,0.7,,,half-sphere,1.1,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,4,12457,NEON.PLA.D08.TALL.12457,1,,,1.6,0,,,,,,,,,1.5,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,4,1731,NEON.PLA.D08.TALL.01731,2,,,1.5,0,,,,1.4,1.3,,,cylinder,1.6,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,4,1731,NEON.PLA.D08.TALL.01731,1,,,1.5,0,,,,1.4,1.3,,,cylinder,1.1,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,4,1725,NEON.PLA.D08.TALL.01725,16,,,,,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,4,1727,NEON.PLA.D08.TALL.01727,8,,,,,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,4,1728,NEON.PLA.D08.TALL.01728,2,,,1.1,0,,,,1.2,1.1,,,half-sphere,1.3,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,4,1729,NEON.PLA.D08.TALL.01729,16,,,,,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,4,1722,NEON.PLA.D08.TALL.01722,2,,,1,0,,,,0.9,0.8,,,cylinder,1.2,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,21,4,1721,NEON.PLA.D08.TALL.01721,8,,,,,,,,,,,,,,,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,41,1,1616,NEON.PLA.D08.TALL.01616,2,,,2,0,,,,0.7,0.6,,,cylinder,1.3,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,41,1,1627,NEON.PLA.D08.TALL.01627,2,,,1.5,0,,,,0.9,0.5,,,cylinder,1.1,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,41,1,1618,NEON.PLA.D08.TALL.01618,2,,,0.6,0,,,,0.7,0.6,,,half-sphere,1.1,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
D08,TALL,TALL_050,41,1,1617,NEON.PLA.D08.TALL.01617,2,,,1.7,0,,,,1.6,0.6,,,cylinder,1.3,10,,,,lnagel@battelleecology.org,kparis@battelleecology.org
